,index,fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp,ASN,country_code,is_anchor,system,long,lat,time_lagged
738,355419,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.74156}, {'rtt': 13.276309}, {'rtt': 13.626669}, {'rtt': 13.55234}]",0,4,4,13.276309,13.74156,13.5492195,72481479,12794,1717634019,Ping,178.71.92.85,ping,72481479,1200,1717634102,12389.0,RU,False,system: V3,30.9915,59.8795,1717632824.0
739,355898,5080,2.6.2,7,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.77714}, {'rtt': 13.506259}, {'rtt': 13.590379}, {'rtt': 14.250168}]",0,4,4,13.506259,14.250168,13.7809865,72481479,12794,1717635214,Ping,178.71.92.85,ping,72481479,1200,1717635260,12389.0,RU,False,system: V3,30.9915,59.8795,1717634019.0
740,356383,5080,2.6.2,89,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.744405}, {'rtt': 13.62861}, {'rtt': 13.561175}, {'rtt': 13.4822}]",0,4,4,13.4822,13.744405,13.6040975,72481479,12794,1717636417,Ping,178.71.92.85,ping,72481479,1200,1717636529,12389.0,RU,False,system: V3,30.9915,59.8795,1717635214.0
741,356861,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.800785}, {'rtt': 13.445178}, {'rtt': 13.387303}, {'rtt': 13.389423}]",0,4,4,13.387303,13.800785,13.50567225,72481479,12794,1717637621,Ping,178.71.92.85,ping,72481479,1200,1717637690,12389.0,RU,False,system: V3,30.9915,59.8795,1717636417.0
742,357339,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.616185}, {'rtt': 13.652124}, {'rtt': 13.338367}, {'rtt': 13.497663}]",0,4,4,13.338367,13.652124,13.52608475,72481479,12794,1717638813,Ping,178.71.92.85,ping,72481479,1200,1717638860,12389.0,RU,False,system: V3,30.9915,59.8795,1717637621.0
743,357818,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.619536}, {'rtt': 13.525534}, {'rtt': 13.407529}, {'rtt': 13.53579}]",0,4,4,13.407529,13.619536,13.52209725,72481479,12794,1717640013,Ping,178.71.92.85,ping,72481479,1200,1717640269,12389.0,RU,False,system: V3,30.9915,59.8795,1717638813.0
744,358296,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.795566}, {'rtt': 13.537114}, {'rtt': 13.420948}, {'rtt': 13.416729}]",0,4,4,13.416729,13.795566,13.54258925,72481479,12794,1717641223,Ping,178.71.92.85,ping,72481479,1200,1717641292,12389.0,RU,False,system: V3,30.9915,59.8795,1717640013.0
745,358774,5080,2.6.2,22,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.680909}, {'rtt': 13.528904}, {'rtt': 13.527319}, {'rtt': 13.278853}]",0,4,4,13.278853,13.680909,13.50399625,72481479,12794,1717642418,Ping,178.71.92.85,ping,72481479,1200,1717642459,12389.0,RU,False,system: V3,30.9915,59.8795,1717641223.0
746,359253,5080,2.6.2,99,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.633206}, {'rtt': 13.632269}, {'rtt': 13.346617}, {'rtt': 13.399463}]",0,4,4,13.346617,13.633206,13.50288875,72481479,12794,1717643626,Ping,178.71.92.85,ping,72481479,1200,1717643720,12389.0,RU,False,system: V3,30.9915,59.8795,1717642418.0
747,359728,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.635614}, {'rtt': 13.475062}, {'rtt': 13.602989}, {'rtt': 13.256063}]",0,4,4,13.256063,13.635614,13.492432,72481479,12794,1717644819,Ping,178.71.92.85,ping,72481479,1200,1717644889,12389.0,RU,False,system: V3,30.9915,59.8795,1717643626.0
748,360206,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.77696}, {'rtt': 13.556489}, {'rtt': 13.490398}, {'rtt': 13.398244}]",0,4,4,13.398244,13.77696,13.55552275,72481479,12794,1717646016,Ping,178.71.92.85,ping,72481479,1200,1717646076,12389.0,RU,False,system: V3,30.9915,59.8795,1717644819.0
749,360685,5080,2.6.2,83,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.71949}, {'rtt': 13.711371}, {'rtt': 13.76385}, {'rtt': 13.608124}]",0,4,4,13.608124,13.76385,13.70070875,72481479,12794,1717647224,Ping,178.71.92.85,ping,72481479,1200,1717647269,12389.0,RU,False,system: V3,30.9915,59.8795,1717646016.0
750,361163,5080,2.6.2,6,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.122537}, {'rtt': 13.470794}, {'rtt': 13.566264}, {'rtt': 13.448723}]",0,4,4,13.448723,14.122537,13.6520795,72481479,12794,1717648416,Ping,178.71.92.85,ping,72481479,1200,1717648491,12389.0,RU,False,system: V3,30.9915,59.8795,1717647224.0
751,361644,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.597674}, {'rtt': 13.373908}, {'rtt': 13.329418}, {'rtt': 13.354309}]",0,4,4,13.329418,13.597674,13.41382725,72481479,12794,1717649623,Ping,178.71.92.85,ping,72481479,1200,1717649663,12389.0,RU,False,system: V3,30.9915,59.8795,1717648416.0
752,362123,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.793165}, {'rtt': 13.404353}, {'rtt': 13.658284}, {'rtt': 13.353763}]",0,4,4,13.353763,13.793165,13.55239125,72481479,12794,1717650814,Ping,178.71.92.85,ping,72481479,1200,1717650959,12389.0,RU,False,system: V3,30.9915,59.8795,1717649623.0
753,362602,5080,2.6.2,118,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.94004}, {'rtt': 13.583199}, {'rtt': 13.622649}, {'rtt': 13.588864}]",0,4,4,13.583199,13.94004,13.683688,72481479,12794,1717652017,Ping,178.71.92.85,ping,72481479,1200,1717652100,12389.0,RU,False,system: V3,30.9915,59.8795,1717650814.0
754,363081,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.932871}, {'rtt': 13.705945}, {'rtt': 13.275402}, {'rtt': 13.720149}]",0,4,4,13.275402,13.932871,13.65859175,72481479,12794,1717653219,Ping,178.71.92.85,ping,72481479,1200,1717653258,12389.0,RU,False,system: V3,30.9915,59.8795,1717652017.0
755,363562,5080,2.6.2,87,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.77597}, {'rtt': 13.652213}, {'rtt': 13.349562}, {'rtt': 13.338291}]",0,4,4,13.338291,13.77597,13.529009,72481479,12794,1717654414,Ping,178.71.92.85,ping,72481479,1200,1717654454,12389.0,RU,False,system: V3,30.9915,59.8795,1717653219.0
756,364040,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.460833}, {'rtt': 13.435222}, {'rtt': 13.442228}, {'rtt': 12.978245}]",0,4,4,12.978245,13.460833,13.329132,72481479,12794,1717655616,Ping,178.71.92.85,ping,72481479,1200,1717655690,12389.0,RU,False,system: V3,30.9915,59.8795,1717654414.0
757,364520,5080,2.6.2,30,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.656168}, {'rtt': 13.767344}, {'rtt': 13.341518}, {'rtt': 13.63851}]",0,4,4,13.341518,13.767344,13.600885,72481479,12794,1717656823,Ping,178.71.92.85,ping,72481479,1200,1717656862,12389.0,RU,False,system: V3,30.9915,59.8795,1717655616.0
758,364999,5080,2.6.2,85,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.962394}, {'rtt': 13.802729}, {'rtt': 13.579978}, {'rtt': 13.84122}]",0,4,4,13.579978,13.962394,13.79658025,72481479,12794,1717658013,Ping,178.71.92.85,ping,72481479,1200,1717658072,12389.0,RU,False,system: V3,30.9915,59.8795,1717656823.0
759,365473,5080,2.6.2,17,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.633968}, {'rtt': 13.560639}, {'rtt': 13.654405}, {'rtt': 13.510282}]",0,4,4,13.510282,13.654405,13.5898235,72481479,12794,1717659227,Ping,178.71.92.85,ping,72481479,1200,1717659294,12389.0,RU,False,system: V3,30.9915,59.8795,1717658013.0
760,365951,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.789173}, {'rtt': 13.423581}, {'rtt': 13.568901}, {'rtt': 13.447147}]",0,4,4,13.423581,13.789173,13.5572005,72481479,12794,1717660423,Ping,178.71.92.85,ping,72481479,1200,1717660455,12389.0,RU,False,system: V3,30.9915,59.8795,1717659227.0
761,366427,5080,2.6.2,88,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.940633}, {'rtt': 13.424711}, {'rtt': 13.404616}, {'rtt': 13.489405}]",0,4,4,13.404616,13.940633,13.56484125,72481479,12794,1717661616,Ping,178.71.92.85,ping,72481479,1200,1717661724,12389.0,RU,False,system: V3,30.9915,59.8795,1717660423.0
762,366904,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.633926}, {'rtt': 13.602371}, {'rtt': 14.936079}, {'rtt': 13.377571}]",0,4,4,13.377571,14.936079,13.88748675,72481479,12794,1717662824,Ping,178.71.92.85,ping,72481479,1200,1717662901,12389.0,RU,False,system: V3,30.9915,59.8795,1717661616.0
763,367377,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.769064}, {'rtt': 13.556018}, {'rtt': 13.398176}, {'rtt': 13.569816}]",0,4,4,13.398176,13.769064,13.5732685,72481479,12794,1717664016,Ping,178.71.92.85,ping,72481479,1200,1717664057,12389.0,RU,False,system: V3,30.9915,59.8795,1717662824.0
764,367840,5080,2.6.2,99,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.749212}, {'rtt': 13.470937}, {'rtt': 13.518233}, {'rtt': 13.580797}]",0,4,4,13.470937,13.749212,13.57979475,72481479,12794,1717665225,Ping,178.71.92.85,ping,72481479,1200,1717665250,12389.0,RU,False,system: V3,30.9915,59.8795,1717664016.0
765,368307,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.821738}, {'rtt': 13.532358}, {'rtt': 13.475337}, {'rtt': 13.712721}]",0,4,4,13.475337,13.821738,13.6355385,72481479,12794,1717666421,Ping,178.71.92.85,ping,72481479,1200,1717666487,12389.0,RU,False,system: V3,30.9915,59.8795,1717665225.0
766,368777,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.979759}, {'rtt': 13.595473}, {'rtt': 13.492883}, {'rtt': 13.485222}]",0,4,4,13.485222,13.979759,13.63833425,72481479,12794,1717667616,Ping,178.71.92.85,ping,72481479,1200,1717667650,12389.0,RU,False,system: V3,30.9915,59.8795,1717666421.0
767,369252,5080,2.6.2,90,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.713853}, {'rtt': 13.554017}, {'rtt': 13.416431}, {'rtt': 13.702472}]",0,4,4,13.416431,13.713853,13.59669325,72481479,12794,1717668826,Ping,178.71.92.85,ping,72481479,1200,1717668860,12389.0,RU,False,system: V3,30.9915,59.8795,1717667616.0
768,369726,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.959295}, {'rtt': 13.561693}, {'rtt': 13.432746}, {'rtt': 13.757302}]",0,4,4,13.432746,13.959295,13.677759,72481479,12794,1717670017,Ping,178.71.92.85,ping,72481479,1200,1717670092,12389.0,RU,False,system: V3,30.9915,59.8795,1717668826.0
769,370203,5080,2.6.2,24,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.095216}, {'rtt': 13.76528}, {'rtt': 13.477514}, {'rtt': 13.601449}]",0,4,4,13.477514,14.095216,13.73486475,72481479,12794,1717671219,Ping,178.71.92.85,ping,72481479,1200,1717671264,12389.0,RU,False,system: V3,30.9915,59.8795,1717670017.0
770,370679,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.051056}, {'rtt': 13.636734}, {'rtt': 13.78518}, {'rtt': 13.435368}]",0,4,4,13.435368,14.051056,13.7270845,72481479,12794,1717672413,Ping,178.71.92.85,ping,72481479,1200,1717672524,12389.0,RU,False,system: V3,30.9915,59.8795,1717671219.0
771,371156,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.779388}, {'rtt': 13.624773}, {'rtt': 13.434873}, {'rtt': 13.396744}]",0,4,4,13.396744,13.779388,13.5589445,72481479,12794,1717673625,Ping,178.71.92.85,ping,72481479,1200,1717673688,12389.0,RU,False,system: V3,30.9915,59.8795,1717672413.0
772,371634,5080,2.6.2,2,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.657179}, {'rtt': 13.440963}, {'rtt': 13.485378}, {'rtt': 13.660903}]",0,4,4,13.440963,13.660903,13.56110575,72481479,12794,1717674813,Ping,178.71.92.85,ping,72481479,1200,1717674971,12389.0,RU,False,system: V3,30.9915,59.8795,1717673625.0
773,372111,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.903498}, {'rtt': 13.821849}, {'rtt': 13.566128}, {'rtt': 13.585174}]",0,4,4,13.566128,13.903498,13.71916225,72481479,12794,1717676021,Ping,178.71.92.85,ping,72481479,1200,1717676187,12389.0,RU,False,system: V3,30.9915,59.8795,1717674813.0
774,372589,5080,2.6.2,9,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.787408}, {'rtt': 13.843744}, {'rtt': 13.515518}, {'rtt': 13.559038}]",0,4,4,13.515518,13.843744,13.676427,72481479,12794,1717677222,Ping,178.71.92.85,ping,72481479,1200,1717677283,12389.0,RU,False,system: V3,30.9915,59.8795,1717676021.0
775,373064,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.828729}, {'rtt': 13.668324}, {'rtt': 13.478072}, {'rtt': 13.551573}]",0,4,4,13.478072,13.828729,13.6316745,72481479,12794,1717678422,Ping,178.71.92.85,ping,72481479,1200,1717678578,12389.0,RU,False,system: V3,30.9915,59.8795,1717677222.0
776,373540,5080,2.6.2,78,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.794954}, {'rtt': 13.719404}, {'rtt': 13.990075}, {'rtt': 13.497898}]",0,4,4,13.497898,13.990075,13.75058275,72481479,12794,1717679613,Ping,178.71.92.85,ping,72481479,1200,1717679676,12389.0,RU,False,system: V3,30.9915,59.8795,1717678422.0
777,374019,5080,2.6.2,120,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.544038}, {'rtt': 13.471693}, {'rtt': 13.460442}, {'rtt': 13.601658}]",0,4,4,13.460442,14.544038,13.76945775,72481479,12794,1717680817,Ping,178.71.92.85,ping,72481479,1200,1717680893,12389.0,RU,False,system: V3,30.9915,59.8795,1717679613.0
778,374493,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.837284}, {'rtt': 14.187615}, {'rtt': 13.478101}, {'rtt': 13.663425}]",0,4,4,13.478101,14.187615,13.79160625,72481479,12794,1717682022,Ping,178.71.92.85,ping,72481479,1200,1717682175,12389.0,RU,False,system: V3,30.9915,59.8795,1717680817.0
779,374969,5080,2.6.2,26,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.021831}, {'rtt': 13.611187}, {'rtt': 13.739848}, {'rtt': 113.44938}]",0,4,4,13.611187,113.44938,38.7055615,72481479,12794,1717683225,Ping,178.71.92.85,ping,72481479,1200,1717683331,12389.0,RU,False,system: V3,30.9915,59.8795,1717682022.0
780,375446,5080,2.6.2,7,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.761055}, {'rtt': 13.508192}, {'rtt': 13.431667}, {'rtt': 13.603304}]",0,4,4,13.431667,13.761055,13.5760545,72481479,12794,1717684413,Ping,178.71.92.85,ping,72481479,1200,1717684488,12389.0,RU,False,system: V3,30.9915,59.8795,1717683225.0
781,375924,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.852465}, {'rtt': 13.505166}, {'rtt': 13.388787}, {'rtt': 13.430627}]",0,4,4,13.388787,13.852465,13.54426125,72481479,12794,1717685623,Ping,178.71.92.85,ping,72481479,1200,1717685742,12389.0,RU,False,system: V3,30.9915,59.8795,1717684413.0
782,376400,5080,2.6.2,79,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.962606}, {'rtt': 13.547532}, {'rtt': 13.772479}, {'rtt': 28.527432}]",0,4,4,13.547532,28.527432,17.45251225,72481479,12794,1717686819,Ping,178.71.92.85,ping,72481479,1200,1717686918,12389.0,RU,False,system: V3,30.9915,59.8795,1717685623.0
783,376879,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.04207}, {'rtt': 13.494687}, {'rtt': 13.624913}, {'rtt': 13.580653}]",0,4,4,13.494687,14.04207,13.68558075,72481479,12794,1717688021,Ping,178.71.92.85,ping,72481479,1200,1717688084,12389.0,RU,False,system: V3,30.9915,59.8795,1717686819.0
784,377352,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.00294}, {'rtt': 13.570003}, {'rtt': 13.685624}, {'rtt': 13.479939}]",0,4,4,13.479939,14.00294,13.6846265,72481479,12794,1717689218,Ping,178.71.92.85,ping,72481479,1200,1717689375,12389.0,RU,False,system: V3,30.9915,59.8795,1717688021.0
785,377832,5080,2.6.2,84,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.973525}, {'rtt': 13.597209}, {'rtt': 13.527017}, {'rtt': 13.518733}]",0,4,4,13.518733,13.973525,13.654121,72481479,12794,1717690414,Ping,178.71.92.85,ping,72481479,1200,1717690464,12389.0,RU,False,system: V3,30.9915,59.8795,1717689218.0
786,378309,5080,2.6.2,119,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.617354}, {'rtt': 13.559849}, {'rtt': 13.595194}, {'rtt': 13.561354}]",0,4,4,13.559849,13.617354,13.58343775,72481479,12794,1717691623,Ping,178.71.92.85,ping,72481479,1200,1717691692,12389.0,RU,False,system: V3,30.9915,59.8795,1717690414.0
787,378788,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.947961}, {'rtt': 14.0439}, {'rtt': 13.727303}, {'rtt': 13.515143}]",0,4,4,13.515143,14.0439,13.80857675,72481479,12794,1717692827,Ping,178.71.92.85,ping,72481479,1200,1717692860,12389.0,RU,False,system: V3,30.9915,59.8795,1717691623.0
788,379269,5080,2.6.2,84,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.670194}, {'rtt': 13.460502}, {'rtt': 13.386518}, {'rtt': 13.444157}]",0,4,4,13.386518,13.670194,13.49034275,72481479,12794,1717694018,Ping,178.71.92.85,ping,72481479,1200,1717694067,12389.0,RU,False,system: V3,30.9915,59.8795,1717692827.0
789,379746,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.9407}, {'rtt': 13.521508}, {'rtt': 13.533073}, {'rtt': 13.545687}]",0,4,4,13.521508,13.9407,13.635242,72481479,12794,1717695216,Ping,178.71.92.85,ping,72481479,1200,1717695280,12389.0,RU,False,system: V3,30.9915,59.8795,1717694018.0
790,380224,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.880065}, {'rtt': 13.642189}, {'rtt': 13.548963}, {'rtt': 13.67477}]",0,4,4,13.548963,13.880065,13.68649675,72481479,12794,1717696420,Ping,178.71.92.85,ping,72481479,1200,1717696570,12389.0,RU,False,system: V3,30.9915,59.8795,1717695216.0
791,380703,5080,2.6.2,84,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.651268}, {'rtt': 13.609338}, {'rtt': 14.595887}, {'rtt': 13.382393}]",0,4,4,13.382393,14.595887,13.8097215,72481479,12794,1717697619,Ping,178.71.92.85,ping,72481479,1200,1717697674,12389.0,RU,False,system: V3,30.9915,59.8795,1717696420.0
792,381183,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.8885}, {'rtt': 13.512428}, {'rtt': 13.490367}, {'rtt': 14.136075}]",0,4,4,13.490367,14.8885,14.0068425,72481479,12794,1717698820,Ping,178.71.92.85,ping,72481479,1200,1717698913,12389.0,RU,False,system: V3,30.9915,59.8795,1717697619.0
793,381664,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.332337}, {'rtt': 13.688219}, {'rtt': 13.637944}, {'rtt': 13.479377}]",0,4,4,13.332337,13.688219,13.53446925,72481479,12794,1717700025,Ping,178.71.92.85,ping,72481479,1200,1717700057,12389.0,RU,False,system: V3,30.9915,59.8795,1717698820.0
794,382146,5080,2.6.2,23,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 12.968209}, {'rtt': 13.524889}, {'rtt': 14.733385}, {'rtt': 13.450103}]",0,4,4,12.968209,14.733385,13.6691465,72481479,12794,1717701222,Ping,178.71.92.85,ping,72481479,1200,1717701315,12389.0,RU,False,system: V3,30.9915,59.8795,1717700025.0
795,382627,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.990159}, {'rtt': 13.572018}, {'rtt': 14.08239}, {'rtt': 12.74456}]",0,4,4,12.74456,14.08239,13.59728175,72481479,12794,1717702414,Ping,178.71.92.85,ping,72481479,1200,1717702483,12389.0,RU,False,system: V3,30.9915,59.8795,1717701222.0
796,383109,5080,2.6.2,3,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.689698}, {'rtt': 13.514862}, {'rtt': 13.534668}, {'rtt': 13.331019}]",0,4,4,13.331019,13.689698,13.51756175,72481479,12794,1717703616,Ping,178.71.92.85,ping,72481479,1200,1717703667,12389.0,RU,False,system: V3,30.9915,59.8795,1717702414.0
797,383589,5080,2.6.2,91,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.040722}, {'rtt': 13.501249}, {'rtt': 13.763814}, {'rtt': 13.645204}]",0,4,4,13.501249,14.040722,13.73774725,72481479,12794,1717704820,Ping,178.71.92.85,ping,72481479,1200,1717704854,12389.0,RU,False,system: V3,30.9915,59.8795,1717703616.0
798,384072,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.659452}, {'rtt': 14.04867}, {'rtt': 14.594835}, {'rtt': 13.501413}]",0,4,4,13.501413,14.659452,14.2010925,72481479,12794,1717706019,Ping,178.71.92.85,ping,72481479,1200,1717706124,12389.0,RU,False,system: V3,30.9915,59.8795,1717704820.0
799,384549,5080,2.6.2,10,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.790425}, {'rtt': 13.335997}, {'rtt': 13.407863}, {'rtt': 13.339127}]",0,4,4,13.335997,13.790425,13.468353,72481479,12794,1717707214,Ping,178.71.92.85,ping,72481479,1200,1717707256,12389.0,RU,False,system: V3,30.9915,59.8795,1717706019.0
800,385026,5080,2.6.2,82,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.652465}, {'rtt': 13.653064}, {'rtt': 13.500763}, {'rtt': 13.296336}]",0,4,4,13.296336,13.653064,13.525657,72481479,12794,1717708425,Ping,178.71.92.85,ping,72481479,1200,1717708557,12389.0,RU,False,system: V3,30.9915,59.8795,1717707214.0
801,385506,5080,2.6.2,21,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.723045}, {'rtt': 13.500459}, {'rtt': 13.677239}, {'rtt': 13.471483}]",0,4,4,13.471483,13.723045,13.5930565,72481479,12794,1717709622,Ping,178.71.92.85,ping,72481479,1200,1717709699,12389.0,RU,False,system: V3,30.9915,59.8795,1717708425.0
802,385986,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.832455}, {'rtt': 13.690549}, {'rtt': 13.566849}, {'rtt': 13.373398}]",0,4,4,13.373398,13.832455,13.61581275,72481479,12794,1717710825,Ping,178.71.92.85,ping,72481479,1200,1717710866,12389.0,RU,False,system: V3,30.9915,59.8795,1717709622.0
803,386464,5080,2.6.2,79,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.665379}, {'rtt': 13.628804}, {'rtt': 13.435323}, {'rtt': 13.354094}]",0,4,4,13.354094,13.665379,13.5209,72481479,12794,1717712020,Ping,178.71.92.85,ping,72481479,1200,1717712067,12389.0,RU,False,system: V3,30.9915,59.8795,1717710825.0
804,386938,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.600904}, {'rtt': 13.513098}, {'rtt': 13.557983}, {'rtt': 13.362397}]",0,4,4,13.362397,13.600904,13.5085955,72481479,12794,1717713222,Ping,178.71.92.85,ping,72481479,1200,1717713290,12389.0,RU,False,system: V3,30.9915,59.8795,1717712020.0
